emp_no,first_name,last_name,dept_name
39971,Odoardo,Antonisse,Sales
109311,Jianhui,Antonisse,Research
70914,Dinah,Antonisse,Finance
292419,Werner,Antonisse,Human Resources
462049,Sachar,Antonisse,Customer Service
261374,Arumugam,Antonisse,Production
30039,Ronghao,Antonisse,Quality Management
433488,Wayne,Antonisse,Sales
24182,Teunis,Antonisse,Development
66376,Berhard,Antonisse,Research
202438,Abdulah,Antonisse,Production
39971,Odoardo,Antonisse,Marketing
66460,Xiaoheng,Antonisse,Production
15809,Mingsen,Antonisse,Finance
491486,Amabile,Antonisse,Production
50513,Gritta,Antonisse,Production
293002,Basim,Antonisse,Production
420520,Shan,Antonisse,Development
405199,Gou,Antonisse,Sales
466244,Radhakrishnan,Antonisse,Production
473659,Eishiro,Antonisse,Finance
456688,Petter,Apsitis,Quality Management
454643,Woody,Apsitis,Development
456688,Petter,Apsitis,Production
266135,Shridhar,Apsitis,Production
235263,Fusako,Apsitis,Human Resources
269616,Yakkov,Apsitis,Development
481025,Hairong,Apsitis,Finance
94354,Aleksandar,Apsitis,Quality Management
247790,Goo,Apsitis,Development
98993,Ronghao,Apsitis,Quality Management
34827,Heng,Apsitis,Marketing
295774,Kshitij,Apsitis,Quality Management
421796,Yakkov,Apsitis,Sales
16954,Akhilish,Apsitis,Marketing
58395,Hisao,Apsitis,Quality Management
213310,Quingbo,Apsitis,Production
31224,Uta,Apsitis,Sales
83928,Paraskevi,Apsitis,Marketing
83928,Paraskevi,Apsitis,Customer Service
269592,Kauko,Argence,Development
82571,Padma,Argence,Development
26896,Salvador,Argence,Human Resources
480995,Saeko,Argence,Research
281617,Byong,Argence,Human Resources
33748,Bernt,Argence,Production
66205,Yannik,Argence,Research
33923,Chinhyun,Argence,Finance
26896,Salvador,Argence,Finance
61676,Valdiodio,Argence,Development
408324,Shigehito,Argence,Sales
408657,Suvo,Argence,Production
204292,Khaled,Argence,Finance
50080,Mary,Argence,Marketing
77043,Shaibal,Argence,Finance
210888,Hidekazu,Argence,Human Resources
299463,Taizo,Argence,Research
468306,Mircea,Argence,Development
216354,Nishit,Argence,Quality Management
498684,Olivera,Argence,Development
103178,Tetsurou,Argence,Development
243950,Lidong,Argence,Development
470494,Fabrizio,Argence,Sales
404771,Sverrir,Argence,Research
94143,Bartek,Argence,Production
415558,Gurbir,Argence,Development
229578,Bernt,Ariola,Sales
437166,Gennady,Ariola,Development
237187,Prodip,Ariola,Finance
454633,Gil,Ariola,Human Resources
458904,Yuichiro,Ariola,Marketing
458904,Yuichiro,Ariola,Customer Service
460033,Paris,Ariola,Sales
56350,Boguslaw,Ariola,Sales
30791,Xiong,Ariola,Development
34987,Rosella,Ariola,Production
82014,Quingbo,Ariola,Quality Management
425371,Gita,Ariola,Production
56350,Boguslaw,Ariola,Customer Service
298628,Manu,Ariola,Customer Service
268501,Xiadong,Ariola,Marketing
203595,Aria,Ariola,Sales
79590,Jiakeng,Ariola,Research
34241,Remco,Ariola,Sales
83768,Mark,Ariola,Sales
266708,Nahid,Ariola,Development
258581,Fumitaka,Ariola,Production
474324,Jackson,Ariola,Research
409781,Luisa,Ariola,Marketing
84025,Ugo,Ariola,Production
286489,Fumiko,Arlazarov,Development
59250,Toong,Arlazarov,Development
43353,Mang,Arlazarov,Development
241514,Arve,Arlazarov,Development
79031,Morris,Arlazarov,Quality Management
460576,Pascal,Arlazarov,Development
45809,Wilmer,Arlazarov,Human Resources
70250,Erez,Arlazarov,Finance
256172,Arvin,Arlazarov,Development
51943,Gal,Arlazarov,Production
295376,Minghong,Arlazarov,Development
493761,Giap,Arlazarov,Sales
76443,Ute,Arlazarov,Human Resources
234390,Mokhtar,Arlazarov,Development
20708,Aemilian,Arlazarov,Sales
488180,Kwangyoen,Arlazarov,Production
440407,Jixiang,Arlazarov,Human Resources
259512,Jinxi,Arlazarov,Development
488180,Kwangyoen,Arlazarov,Development
219102,Xiaoheng,Arlazarov,Sales
211841,Zongyan,Arlazarov,Development
234998,Mayuko,Armand,Production
442977,Marlo,Armand,Sales
92385,Nagui,Armand,Research
440366,Babette,Armand,Sales
273742,Rildo,Armand,Development
449835,Etsuo,Armand,Production
448444,KayLiang,Armand,Research
491053,Martins,Armand,Development
246904,Carrsten,Armand,Sales
292458,Akeno,Armand,Sales
35659,Gro,Armand,Customer Service
57540,Shounak,Armand,Development
26599,Katsuo,Armand,Production
35659,Gro,Armand,Sales
38267,Abdelghani,Armand,Development
43627,Jungsoon,Armand,Production
37659,Florina,Armand,Development
443797,Nirmal,Armand,Research
298950,Mabry,Armand,Development
296882,Vugranam,Armand,Development
443797,Nirmal,Armand,Development
22012,DeForest,Armand,Development
13096,Ibibia,Armand,Quality Management
93796,Zhonghua,Armand,Production
409742,Constantijn,Aseltine,Marketing
459247,Teunis,Aseltine,Research
104696,Lansing,Aseltine,Customer Service
259466,Genki,Aseltine,Finance
91395,Golgen,Aseltine,Finance
472857,Xiaoqiang,Aseltine,Production
36525,Dinkar,Aseltine,Development
102131,Gill,Aseltine,Research
38993,Gal,Aseltine,Finance
432256,Youssef,Aseltine,Production
65392,Poorav,Aseltine,Sales
65392,Poorav,Aseltine,Finance
253714,Maria,Aseltine,Marketing
250499,Arif,Aseltine,Sales
18393,Wuxu,Aseltine,Production
41173,Maren,Aseltine,Development
266945,Xiaobin,Aseltine,Production
43883,Zhigen,Aseltine,Research
87339,Kamakshi,Aseltine,Production
459247,Teunis,Aseltine,Development
43300,Francesca,Aseltine,Development
293129,Jeane,Aseltine,Customer Service
285272,Herbert,Aseltine,Finance
276626,Baruch,Aseltine,Production
496786,Ottavia,Aseltine,Production
240965,Elvia,Ashish,Production
466701,Frederique,Ashish,Sales
450012,Byong,Ashish,Development
414442,Jiafu,Ashish,Development
420547,Danae,Ashish,Research
472159,Vasilii,Ashish,Development
215776,Adas,Ashish,Development
264535,Gunilla,Ashish,Production
464144,Mostafa,Ashish,Research
466759,Ferdinand,Ashish,Development
277235,Ayakannu,Ashish,Sales
66145,Hironobu,Ashish,Development
270130,Kayoko,Ashish,Sales
97104,Chiranjit,Ashish,Production
464144,Mostafa,Ashish,Production
218201,Harjit,Ashish,Marketing
218201,Harjit,Ashish,Sales
264535,Gunilla,Ashish,Quality Management
39735,Morris,Ashish,Development
25145,Serge,Ashish,Development
39735,Morris,Ashish,Research
22873,Ebbe,Ashish,Sales
208766,Masadi,Ashish,Sales
85645,Henk,Ashish,Development
103776,Franziska,Ashish,Sales
261365,Feiyu,Asmuth,Sales
483474,JoAnna,Asmuth,Production
226468,Mooi,Asmuth,Customer Service
31146,Shaibal,Asmuth,Research
202736,Aloke,Asmuth,Finance
210678,Subbu,Asmuth,Development
236558,Rosalie,Asmuth,Human Resources
238684,Jahangir,Asmuth,Customer Service
40023,Ortrun,Asmuth,Production
234185,Ramya,Asmuth,Quality Management
62650,Marjo,Asmuth,Finance
423768,Limsoon,Asmuth,Production
41874,Badri,Asmuth,Finance
246295,Kwangyoen,Asmuth,Development
401768,Zhanqiu,Asmuth,Production
53532,Shimshon,Asmuth,Research
19709,Xiaopeng,Asmuth,Production
219466,Hatem,Asmuth,Marketing
427040,Alain,Asmuth,Customer Service
287013,Heng,Asmuth,Sales
487268,Samphel,Asmuth,Customer Service
413184,Moon,Asmuth,Sales
254206,Tamiya,Asmuth,Customer Service
254206,Tamiya,Asmuth,Sales
412125,Neelam,Asmuth,Quality Management
471425,Shen,Asmuth,Development
272021,Baoqiu,Asrin,Finance
480590,Tzvetan,Asrin,Quality Management
272021,Baoqiu,Asrin,Human Resources
417317,Byong,Asrin,Quality Management
417317,Byong,Asrin,Production
410934,Lihong,Asrin,Production
289032,Danny,Asrin,Sales
264842,Valeri,Asrin,Quality Management
25016,Danny,Asrin,Development
471790,Charmane,Asrin,Finance
410036,Augustine,Asrin,Production
86217,Mari,Asrin,Development
206191,Chaitali,Asrin,Development
494976,Zhaofang,Asrin,Quality Management
30819,Sachio,Asrin,Development
437236,Remmert,Asrin,Sales
438298,Elrique,Asrin,Development
104882,Gererd,Asrin,Production
92513,Honesty,Asrin,Development
92513,Honesty,Asrin,Quality Management
12949,Geoff,Asrin,Development
268147,Shao,Asrin,Production
269157,Leaf,Asrin,Sales
49310,Yechiam,Assaf,Sales
432083,Xiaoqiang,Assaf,Quality Management
480711,Srinidhi,Assaf,Sales
234718,Jasminko,Assaf,Customer Service
62637,Danae,Assaf,Research
72448,Lena,Assaf,Research
432083,Xiaoqiang,Assaf,Production
65311,Terresa,Assaf,Marketing
281268,Yinlin,Assaf,Marketing
421251,Fumitaka,Assaf,Sales
11386,Alselm,Assaf,Quality Management
253165,Adin,Assaf,Production
253165,Adin,Assaf,Quality Management
475071,Chinho,Assaf,Human Resources
492615,Navid,Assaf,Development
207854,Kazuhito,Assaf,Human Resources
47516,Ronnie,Assaf,Marketing
221984,Manibrata,Assaf,Production
437596,Lakshmi,Assaf,Production
68880,Elvis,Assaf,Sales
14723,Constantino,Assaf,Human Resources
92210,Kazuhito,Assaf,Development
234566,Moti,Assaf,Production
417940,Uri,Assaf,Sales
274625,Fatemeh,Assaf,Sales
477534,Eckart,Assaf,Production
284783,Shahab,Assaf,Quality Management
97015,Snehasis,Asser,Production
294387,Hatem,Asser,Development
212780,Yuchang,Asser,Sales
212268,Stamatina,Asser,Development
432943,Mokhtar,Asser,Development
72307,Genta,Asser,Development
427686,Sangeeta,Asser,Development
431245,Gina,Asser,Production
29902,Kasturi,Asser,Finance
438340,Remco,Asser,Production
91413,Ekawit,Asser,Production
11449,Kotesh,Asser,Production
435851,Tru,Asser,Development
40131,Moti,Asser,Production
421554,Fei,Asser,Production
208035,Marco,Asser,Quality Management
229878,Guangming,Asser,Marketing
492911,Jungsoon,Asser,Human Resources
40000,Nishit,Asser,Production
87851,Aloys,Asser,Sales
400474,Siddarth,Asser,Customer Service
260864,Aram,Asser,Research
493811,Maja,Asser,Development
295062,Naraig,Asser,Marketing
207760,Hidde,Atchley,Research
204661,Doohun,Atchley,Development
241492,Miomir,Atchley,Quality Management
30334,Yongqiao,Atchley,Research
10924,Hironoby,Atchley,Sales
10909,Georgi,Atchley,Development
229853,Mantis,Atchley,Quality Management
242901,Ortrun,Atchley,Research
439675,Yuuichi,Atchley,Sales
297916,Jacopo,Atchley,Research
439675,Yuuichi,Atchley,Customer Service
204661,Doohun,Atchley,Research
235937,Moto,Atchley,Development
235937,Moto,Atchley,Quality Management
105072,Gennadi,Atchley,Production
56380,Shuzo,Atchley,Development
448394,Parke,Atchley,Sales
471422,Teunis,Atchley,Sales
448914,Vesna,Atrawala,Finance
100698,Gino,Atrawala,Marketing
274372,Herbert,Atrawala,Quality Management
243057,Bodo,Atrawala,Customer Service
52733,Supot,Atrawala,Development
431375,Surveyors,Atrawala,Quality Management
71121,Aris,Atrawala,Human Resources
70146,Tiina,Atrawala,Production
462919,Taizo,Atrawala,Development
429992,Vishwani,Atrawala,Customer Service
52733,Supot,Atrawala,Research
39186,Golgen,Atrawala,Marketing
39186,Golgen,Atrawala,Human Resources
279735,Ravishankar,Atrawala,Research
265681,Marsal,Atrawala,Sales
203808,Masaru,Atrawala,Research
39674,JoAnna,Atrawala,Development
465480,Rayond,Atrawala,Research
296554,Genta,Atrawala,Research
253099,Lobel,Atrawala,Production
71113,Anwar,Atrawala,Human Resources
495750,Naftali,Attimonelli,Development
32001,Mari,Attimonelli,Sales
30936,Rosalyn,Attimonelli,Development
400650,Alselm,Attimonelli,Development
67709,Huei,Attimonelli,Customer Service
20060,Chrisa,Attimonelli,Development
445283,Dmitry,Attimonelli,Production
427151,Juichirou,Attimonelli,Finance
268965,Kiyomitsu,Attimonelli,Marketing
47872,Toshimo,Attimonelli,Customer Service
54407,Adhemar,Attimonelli,Marketing
28873,Toshimo,Attimonelli,Production
226263,Rajmohan,Attimonelli,Research
229810,Katsuo,Attimonelli,Development
444934,Oddvar,Attimonelli,Sales
219978,Janche,Attimonelli,Development
453003,Xiaoheng,Attimonelli,Production
496484,Vugranam,Attimonelli,Development
483798,Sudharsan,Attimonelli,Production
496484,Vugranam,Attimonelli,Quality Management
465384,Pohua,Attimonelli,Production
473021,Akemi,Attimonelli,Production
455840,Naraig,Aumann,Marketing
229579,Reinhard,Aumann,Development
479543,Dmitri,Aumann,Sales
402246,Leif,Aumann,Production
15377,Shugo,Aumann,Development
39113,Janche,Aumann,Production
408742,Janalee,Aumann,Development
269385,Fay,Aumann,Development
73425,Parviz,Aumann,Production
13396,Chuanyi,Aumann,Customer Service
423010,Rasikan,Aumann,Finance
438258,Arlette,Aumann,Quality Management
287250,Wayne,Aumann,Production
50843,Uno,Aumann,Development
428478,Gay,Auria,Sales
101312,Kamakshi,Auria,Production
409148,Wuxu,Auria,Customer Service
402126,Odysseas,Auria,Production
52579,Hironoby,Auria,Customer Service
88830,Shih,Auria,Production
217986,Aiichiro,Auria,Production
462800,Sariel,Auria,Development
499940,Yolla,Auria,Human Resources
430598,Garnik,Auria,Research
101312,Kamakshi,Auria,Customer Service
468500,Zito,Auria,Quality Management
64796,Xiadong,Auria,Sales
52579,Hironoby,Auria,Production
468279,Marco,Auria,Production
262216,Ennio,Auria,Sales
438404,Fumitake,Auria,Customer Service
453265,Kauko,Auria,Development
409399,Make,Auria,Marketing
451152,Susanna,Auria,Production
451152,Susanna,Auria,Customer Service
233652,Hatim,Auria,Sales
290360,Rosita,Auyong,Sales
201176,Masami,Auyong,Finance
285766,Hsiangchu,Auyong,Development
494443,Dzung,Auyong,Quality Management
473357,Weidon,Auyong,Development
473688,Valeri,Auyong,Production
231760,Karsten,Auyong,Customer Service
202301,Charmane,Auyong,Quality Management
35618,Arie,Auyong,Development
297639,Serenella,Auyong,Production
464924,Tayeb,Auyong,Production
479824,Manibrata,Auyong,Development
429761,Gadiel,Auyong,Development
299059,Kauko,Auyong,Development
444505,Hyuckchul,Auyong,Development
218228,Francesca,Auyong,Sales
54206,Marsja,Auyong,Production
461640,Krassimir,Auyong,Development
409620,Pascal,Auyong,Marketing
460229,Aimee,Avouris,Sales
463286,Kwangho,Avouris,Marketing
264996,Gian,Avouris,Production
444151,Nahum,Avouris,Marketing
211768,Aron,Avouris,Research
223476,Carrsten,Avouris,Marketing
46666,Mabhin,Avouris,Human Resources
252166,Maja,Avouris,Development
226325,Leni,Avouris,Sales
30000,Matt,Avouris,Production
264996,Gian,Avouris,Development
70675,Edwin,Avouris,Sales
298293,Weijing,Avouris,Production
45269,Arve,Avouris,Sales
70791,Aamod,Avouris,Development
268430,Erez,Avouris,Development
458419,Munir,Avouris,Development
12112,Satyanarayana,Avouris,Finance
263111,Arup,Avouris,Development
284637,Odoardo,Avouris,Human Resources
20674,Maria,Avouris,Marketing
468291,Mohit,Avouris,Sales
456620,Dekang,Avouris,Production
294962,Sushant,Avouris,Research
294962,Sushant,Avouris,Development
94142,Weiyi,Avouris,Development
499829,Xiahua,Avouris,Customer Service
461061,Van,Awdeh,Production
415496,Gritta,Awdeh,Research
249052,Houman,Awdeh,Development
461061,Van,Awdeh,Quality Management
211488,Zita,Awdeh,Production
276455,Remko,Awdeh,Customer Service
240951,Visit,Awdeh,Development
276455,Remko,Awdeh,Sales
230348,Yongmao,Awdeh,Marketing
219438,Saeko,Awdeh,Production
213756,Jaideep,Awdeh,Research
47593,Christfried,Awdeh,Sales
248686,Danil,Awdeh,Research
445416,Kasturi,Awdeh,Production
217653,Jackson,Awdeh,Customer Service
77159,Naftaly,Awdeh,Customer Service
63576,Cheong,Awdeh,Marketing
28867,Shahar,Awdeh,Development
39729,Fan,Awdeh,Production
21373,Gonzalo,Awdeh,Production
67352,Masaru,Awdeh,Development
263183,Giri,Awdeh,Human Resources
203619,Shaibal,Awdeh,Human Resources
280010,Arnould,Awdeh,Sales
35016,Dinah,Awdeh,Development
72794,Kazuhisa,Awdeh,Sales
238290,Freyja,Awdeh,Marketing
72794,Kazuhisa,Awdeh,Customer Service
236413,Elzbieta,Awdeh,Production
65858,Martins,Awdeh,Development
248361,Luigi,Axelband,Customer Service
246556,Hairong,Axelband,Finance
27939,Seongbae,Axelband,Production
496388,Sarita,Axelband,Production
297838,Babette,Axelband,Human Resources
487350,Krisda,Axelband,Research
204832,Eckart,Axelband,Production
51234,Berna,Axelband,Production
15102,Luigi,Axelband,Production
443823,Chaitali,Axelband,Human Resources
11009,Alper,Axelband,Sales
468804,Atreye,Axelband,Production
35626,Yishay,Axelband,Development
73387,Noritoshi,Axelband,Sales
93928,Tomoyuki,Axelband,Sales
415703,Martina,Axelband,Development
247634,Shiv,Axelband,Development
281730,Jordanka,Axelband,Research
244590,Takanari,Azadmanesh,Production
240947,Arra,Azadmanesh,Production
470478,Masaru,Azadmanesh,Sales
272552,Tetsurou,Azadmanesh,Production
268699,Nadjib,Azadmanesh,Customer Service
38204,Jianwen,Azadmanesh,Sales
206368,Kamakshi,Azadmanesh,Production
432442,Fabrizio,Azadmanesh,Finance
28146,Niteen,Azadmanesh,Development
264775,Kristine,Azadmanesh,Human Resources
73456,Toney,Azadmanesh,Production
254065,Kazunori,Azadmanesh,Development
27118,Anestis,Azadmanesh,Development
433938,Venkatesan,Azadmanesh,Sales
78419,Unal,Azadmanesh,Production
490438,Kamran,Azadmanesh,Development
268494,Ramachenga,Azadmanesh,Customer Service
402040,Morrie,Azadmanesh,Development
28414,Juichirou,Azadmanesh,Customer Service
236812,Xiaoheng,Azadmanesh,Development
286473,Saniya,Azadmanesh,Development
477366,Kyoichi,Azadmanesh,Production
423985,Ottavia,Azevdeo,Quality Management
270625,Rajmohan,Azevdeo,Production
71099,Adly,Azevdeo,Production
77936,Horward,Azevdeo,Development
475641,Girolamo,Azevdeo,Sales
472116,Jaroslava,Azevdeo,Development
466159,Ebbe,Azevdeo,Human Resources
99564,Vitali,Azevdeo,Finance
99564,Vitali,Azevdeo,Human Resources
109114,Kwangyoen,Azevdeo,Quality Management
429634,Lidong,Azevdeo,Finance
44924,Divier,Azevdeo,Sales
424765,Lillian,Azevdeo,Quality Management
424765,Lillian,Azevdeo,Production
293468,Harjit,Azevdeo,Customer Service
293468,Harjit,Azevdeo,Production
30309,Jayesh,Azevdeo,Human Resources
285514,Bikash,Azevdeo,Sales
282893,Shugo,Azevdeo,Research
460660,Pranav,Azevdeo,Sales
460660,Pranav,Azevdeo,Customer Service
418095,Avishai,Azevdeo,Development
447241,Satosi,Azevdeo,Production
211875,Venkatesan,Azevdeo,Finance
286562,Reuven,Azevdeo,Sales
449992,Barry,Azevdeo,Development
211875,Venkatesan,Azevdeo,Human Resources
418095,Avishai,Azevdeo,Production
414492,Emdad,Azevdeo,Development
214823,Aleksandar,Azulay,Development
275581,Honglan,Azulay,Research
257993,Ronnie,Azulay,Development
240669,Jeanna,Azulay,Development
25673,Ottavia,Azulay,Development
22904,Irene,Azulay,Production
11133,Nalini,Azulay,Quality Management
29052,Doowon,Azulay,Production
19791,Kankanahalli,Azulay,Production
208119,Danny,Azulay,Human Resources
462561,Vishwani,Azulay,Human Resources
106319,Jayson,Azulay,Marketing
283096,Khosrow,Azulay,Customer Service
409954,Leif,Azulay,Human Resources
76247,Mads,Azuma,Sales
488436,Bernardo,Azuma,Development
465791,Atreye,Azuma,Finance
15566,Baoqiu,Azuma,Sales
67797,Chaoyi,Azuma,Human Resources
235136,Parto,Azuma,Development
423679,Xiaobin,Azuma,Production
499898,Alagu,Azuma,Customer Service
248706,Panayotis,Azuma,Sales
423592,Chenxi,Azuma,Sales
460144,Gadiel,Azuma,Quality Management
442233,Lene,Azuma,Research
235271,Gregory,Azuma,Sales
101637,Subir,Azuma,Human Resources
278237,Ewing,Azuma,Marketing
400877,Dmitry,Azuma,Finance
71644,Bogdan,Azuma,Research
208190,Marsja,Azuma,Production
71644,Bogdan,Azuma,Development
92323,Florina,Azuma,Sales
460655,Alenka,Azuma,Sales
407051,Mads,Azuma,Development
407398,Uwe,Azuma,Sales
245953,Xiaoqiang,Azuma,Production
456659,Seongbae,Azuma,Quality Management
455090,Jaana,Azuma,Human Resources
453076,Gunilla,Azuma,Development
474176,Shimshon,Azuma,Production
413380,Steen,Azumi,Customer Service
270184,Udo,Azumi,Customer Service
234934,Caolyn,Azumi,Customer Service
245096,Xiadong,Azumi,Production
482020,Manu,Azumi,Production
